eventID,totalE_units,totalMIPs,energy_GeV
435,9.148510448617e+02,8.147467296789e+01,8.666864164250e-01
436,9.397528562908e+02,9.576774020104e+01,1.018728845916e+00
437,9.459541882763e+02,9.109699544397e+01,9.690438224838e-01
438,9.537710663928e+02,9.253871462738e+01,9.843801029136e-01
439,9.114761774883e+02,8.656784259336e+01,9.208649822313e-01
440,8.852197768770e+02,8.408777125661e+01,8.944832360884e-01
441,8.949225779007e+02,8.148706350564e+01,8.668182207068e-01
442,8.333368493899e+02,8.305282819247e+01,8.834740345440e-01
443,9.233974114638e+02,9.157725119334e+01,9.741525405581e-01
444,8.696986777321e+02,8.255393558088e+01,8.781670669433e-01
445,7.689030234237e+02,8.027126063224e+01,8.538851238678e-01
446,9.197656988729e+02,8.660670947786e+01,9.212784285162e-01
447,9.086355988948e+02,8.262566468585e+01,8.789300849300e-01
448,9.003692186980e+02,7.545255951888e+01,8.026262154533e-01
449,9.325430169014e+02,9.737015982147e+01,1.035774576422e+00
450,9.681553360027e+02,9.935050936988e+01,1.056840534600e+00
451,9.809856745256e+02,1.053810873422e+02,1.120990776895e+00
452,9.539774205999e+02,9.114534338422e+01,9.695581234506e-01
453,9.492473841246e+02,9.243937463622e+01,9.833233742664e-01
454,9.302655400590e+02,8.475926471991e+01,9.016262443652e-01
455,9.457513101355e+02,8.450645147006e+01,8.989369447146e-01
456,9.441414826604e+02,9.708197711623e+01,1.032709034370e+00
457,9.853160786855e+02,1.054664577559e+02,1.121898904234e+00
458,9.846731774551e+02,1.051359950502e+02,1.118383608895e+00
459,9.809251835681e+02,1.031347852037e+02,1.097095749401e+00
460,9.526734235867e+02,9.990056946510e+01,1.062691796046e+00
461,8.994338146434e+02,9.016686835739e+01,9.591496003640e-01
462,9.035049088585e+02,8.714035616385e+01,9.269550924053e-01
463,9.679538055075e+02,1.045700852719e+02,1.112363746526e+00
464,9.917586371518e+02,1.066164703472e+02,1.134132157285e+00
465,9.816966524842e+02,1.039214253420e+02,1.105463629844e+00
466,9.819786069356e+02,1.101309021458e+02,1.171516907543e+00
467,9.745618199800e+02,9.313745096688e+01,9.907491576586e-01
468,9.246159338739e+02,9.129461496622e+01,9.711459991397e-01
469,9.079396857009e+02,9.232921585481e+01,9.821515607934e-01
470,9.609795077994e+02,9.731593600564e+01,1.035197770858e+00
471,9.931146639844e+02,1.070054687310e+02,1.138270125600e+00
472,9.777545256301e+02,9.936654204861e+01,1.057011082138e+00
473,9.742169800779e+02,9.527961178987e+01,1.013536382442e+00
474,9.639924171932e+02,9.936946344655e+01,1.057042158494e+00
475,8.630125384026e+02,8.290557975772e+01,8.819076800734e-01
476,9.007550463342e+02,9.077689535128e+01,9.656387593872e-01
477,9.777590526366e+02,9.609789752523e+01,1.022240892761e+00
478,9.674951270909e+02,1.025599315319e+02,1.090980746412e+00
479,9.764520837803e+02,1.067151766840e+02,1.135182145436e+00
480,9.573278791103e+02,9.909281543721e+01,1.054099316711e+00
481,9.491977987433e+02,1.023475941084e+02,1.088722008157e+00
482,9.212905172428e+02,8.340044730412e+01,8.871718310638e-01
483,9.109695776754e+02,8.410142599647e+01,8.946284883137e-01
484,8.969593888194e+02,7.946558664218e+01,8.453147709248e-01
485,8.819009859395e+02,8.986208413886e+01,9.559074598003e-01
486,7.689770242075e+02,7.308505133624e+01,7.774418592856e-01
487,8.046767723836e+02,7.731890727264e+01,8.224794801254e-01
488,8.621318733078e+02,8.245354779618e+01,8.770991923977e-01
489,9.141870592030e+02,8.661151329697e+01,9.213295291174e-01
490,9.097742594846e+02,8.235501069711e+01,8.760510045109e-01
491,9.343827217706e+02,9.248608478823e+01,9.838202532691e-01
492,9.046582629391e+02,8.977453698840e+01,9.549761774356e-01
493,9.182671876380e+02,8.711740838707e+01,9.267109855474e-01
494,9.453996338759e+02,9.778263756097e+01,1.040162306263e+00
495,9.115667718476e+02,8.590559288565e+01,9.138203043573e-01
496,8.905835479285e+02,8.036480213141e+01,8.548801710862e-01
497,8.960884185914e+02,7.527408425974e+01,8.007276857983e-01
498,9.448685259823e+02,9.860273649059e+01,1.048886104427e+00
499,9.857590595182e+02,1.017247879699e+02,1.082096911048e+00
500,9.793920139855e+02,1.048585158848e+02,1.115431925693e+00
501,9.820756419230e+02,9.483947456763e+01,1.008854424995e+00
502,9.684243094655e+02,9.496885401524e+01,1.010230698206e+00
503,9.008060642098e+02,8.164196825316e+01,8.684660191653e-01
504,9.248652180043e+02,8.302335317486e+01,8.831604941951e-01
505,9.554290576395e+02,9.581362062009e+01,1.019216898639e+00
506,9.741200118041e+02,1.047615027698e+02,1.114399949179e+00
507,9.941428522264e+02,1.061678200593e+02,1.129359642144e+00
508,9.847489156907e+02,1.041836984943e+02,1.108253559159e+00
509,9.756852114503e+02,1.022402140140e+02,1.087579752953e+00
510,9.289033440514e+02,9.308459243498e+01,9.901868752962e-01
511,8.944329861580e+02,8.706472186981e+01,9.261505329899e-01
512,9.833835359888e+02,1.068063498841e+02,1.136151999885e+00
513,9.749140831523e+02,1.045857569488e+02,1.112530453909e+00
514,9.853727622002e+02,1.043624729110e+02,1.110155271100e+00
515,9.946070539909e+02,1.116811761123e+02,1.188007938922e+00
516,9.788983204314e+02,9.348904164404e+01,9.944892016862e-01
517,8.981254202570e+02,8.852613510324e+01,9.416963087759e-01
518,9.178331792549e+02,9.328471068544e+01,9.923156321606e-01
519,9.738954210102e+02,9.788101965394e+01,1.041208845273e+00
520,9.865465884711e+02,1.063773053514e+02,1.131588040866e+00
521,9.857529884247e+02,1.003972184147e+02,1.067974896704e+00
522,9.819169813981e+02,9.653714478186e+01,1.026913383204e+00
523,9.708910454704e+02,9.978054594081e+01,1.061415046421e+00
524,9.251748445075e+02,8.886495595880e+01,9.453005138917e-01
525,9.036185163617e+02,9.138096479677e+01,9.720645450198e-01
526,9.266946378893e+02,9.089401693869e+01,9.668846396734e-01
527,9.868783493546e+02,1.050535920210e+02,1.117507047094e+00
528,9.591994220000e+02,1.046610893574e+02,1.113331802020e+00
529,9.724108504764e+02,1.014302324050e+02,1.078963577735e+00
530,9.490281425984e+02,1.021368090058e+02,1.086479782708e+00
531,8.947446282854e+02,8.063762162210e+01,8.577822870211e-01
532,7.383557341487e+02,6.789376205167e+01,7.222195461081e-01
533,9.022956384531e+02,8.067380732337e+01,8.581672122331e-01
534,9.496496136951e+02,9.744882524495e+01,1.036611379461e+00
535,9.377569709208e+02,9.006031349758e+01,9.580161235884e-01
536,9.366113192782e+02,9.033158417763e+01,9.609017640581e-01
537,9.031968247794e+02,8.630237201167e+01,9.180410402782e-01
538,8.605122028735e+02,8.187828855501e+01,8.709798751659e-01
539,8.440110859231e+02,7.707695061457e+01,8.199056674144e-01
540,9.268984393705e+02,9.259737990243e+01,9.850041544765e-01
541,9.226249063600e+02,9.153913077626e+01,9.737470348166e-01
542,9.396628617887e+02,8.950151108073e+01,9.520718657411e-01
543,9.198985736840e+02,9.540500731488e+01,1.014870276697e+00
544,8.900234876626e+02,8.408844666213e+01,8.944904207111e-01
545,8.879808365874e+02,8.025888101930e+01,8.537534357985e-01
546,8.487159376724e+02,7.164375304441e+01,7.621100560879e-01
547,9.647736737505e+02,1.003534628123e+02,1.067509446708e+00
548,9.871507121620e+02,1.018485989688e+02,1.083413949916e+00
549,9.796203298349e+02,1.043211945350e+02,1.109716172587e+00
550,9.830957432017e+02,9.431887407544e+01,1.003316539925e+00
551,9.642309456656e+02,9.438284732756e+01,1.003997055067e+00
552,8.674307101741e+02,7.887322393781e+01,8.390135156908e-01
553,9.296486326415e+02,8.387440962928e+01,8.922136028703e-01
554,9.505132890763e+02,9.661603733764e+01,1.027752602362e+00
555,9.810147026499e+02,1.050643421089e+02,1.117621401098e+00
556,9.855357567304e+02,1.049555908435e+02,1.116464560070e+00
557,9.883271245564e+02,1.047551653401e+02,1.114332534804e+00
558,9.677078490549e+02,1.016903610005e+02,1.081730694337e+00
559,8.847157043560e+02,8.832193801115e+01,9.395241632546e-01
560,8.853000855755e+02,8.589518246459e+01,9.137095635566e-01
561,9.624947826599e+02,1.043970490659e+02,1.110523074771e+00
562,9.829778034851e+02,1.054345487099e+02,1.121559471920e+00
563,9.755256790540e+02,1.035080183946e+02,1.101066015559e+00
564,9.622433490704e+02,1.081837735030e+02,1.150804336577e+00
565,9.837292419862e+02,9.426099182972e+01,1.002700817833e+00
566,9.425627560352e+02,9.307290784521e+01,9.900625805324e-01
567,8.434230886300e+02,8.577850567054e+01,9.124684147575e-01
568,9.746512400040e+02,9.749629131543e+01,1.037116299543e+00
569,9.861862462080e+02,1.065568917989e+02,1.133498390781e+00
570,9.932335842997e+02,1.007712214918e+02,1.071953352522e+00
571,9.953698383867e+02,9.689320547120e+01,1.030700976963e+00
572,9.739678731894e+02,9.991539449593e+01,1.062849497236e+00
573,9.349982659129e+02,9.021833586891e+01,9.596970857542e-01
574,9.060100570520e+02,9.157745230064e+01,9.741546798360e-01
575,9.630787260376e+02,9.422451408489e+01,1.002312786009e+00
576,9.734489314171e+02,1.034905032428e+02,1.100879698221e+00
577,9.775259675838e+02,1.062589175059e+02,1.130328690766e+00
578,9.454346133021e+02,9.798432950668e+01,1.042307803302e+00
579,9.474494760749e+02,1.024289198245e+02,1.089587110046e+00
580,9.269844829871e+02,8.293027137623e+01,8.821703370389e-01
581,9.207325186148e+02,8.502569163696e+01,9.044603593308e-01
582,8.600579922307e+02,7.656468084937e+01,8.144564004107e-01
583,8.929191078709e+02,9.087739491563e+01,9.667078229882e-01
584,9.450182511932e+02,9.090239338373e+01,9.669737440647e-01
585,8.794150395371e+02,8.447093075057e+01,8.985590932431e-01
586,9.077332477386e+02,8.684921390762e+01,9.238580681458e-01
587,8.647451108574e+02,8.194865441521e+01,8.717283916434e-01
588,8.776168303576e+02,8.030006427265e+01,8.541915224451e-01
589,9.032714746530e+02,8.930721217331e+01,9.500050121085e-01
590,9.534517086731e+02,9.453301913378e+01,1.005594506887e+00
591,8.819281157960e+02,8.403829333572e+01,8.939569149583e-01
592,9.326578312824e+02,9.592780713581e+01,1.020431557115e+00
593,8.813454295015e+02,8.300329886082e+01,8.829471665322e-01
594,8.136932493326e+02,7.385839617262e+01,7.856683110219e-01
595,8.709161793144e+02,7.370144550881e+01,7.839987491395e-01
596,9.574997216902e+02,9.904133567719e+01,1.053551701028e+00
597,9.740916787852e+02,1.002508728195e+02,1.066418146184e+00
598,9.656332900712e+02,1.035062826209e+02,1.101047551274e+00
599,9.809574106556e+02,9.362585691692e+01,9.959445734508e-01
600,9.863645783513e+02,9.727129241064e+01,1.034722874845e+00
601,8.154086532495e+02,7.445820483960e+01,7.920487726450e-01
602,9.169187488591e+02,8.253062310978e+01,8.779190806513e-01
603,9.723747656847e+02,9.980583973273e+01,1.061684109003e+00
604,9.845079330712e+02,1.060606116511e+02,1.128219213252e+00
605,9.810044955918e+02,1.045798114896e+02,1.112467209117e+00
606,9.713591393429e+02,1.024757357505e+02,1.090085114219e+00
607,9.783747040487e+02,1.022384890507e+02,1.087561403664e+00
608,9.008703057848e+02,9.006779079209e+01,9.580956632705e-01
609,8.196185455430e+02,7.917846983473e+01,8.422605673560e-01
610,9.671802790734e+02,1.039879564901e+02,1.106171354591e+00
611,9.899782135479e+02,1.062044757888e+02,1.129749567279e+00
612,9.830835433964e+02,1.041603555412e+02,1.108005248614e+00
613,9.869165308365e+02,1.099763640180e+02,1.169873009000e+00
614,9.632380764949e+02,9.203970661308e+01,9.790719077171e-01
615,9.407519229763e+02,9.277643367655e+01,9.869088380817e-01
616,9.135752819997e+02,9.292839561797e+01,9.885253324552e-01
617,9.687402099064e+02,9.757067018217e+01,1.037907504357e+00
618,9.625557654158e+02,1.040213868597e+02,1.106526969977e+00
619,9.832683778004e+02,1.002234438106e+02,1.066126370243e+00
620,9.739039754040e+02,9.539598810573e+01,1.014774334906e+00
621,9.775170626526e+02,1.006341249057e+02,1.070494988289e+00
622,9.201691530749e+02,8.835013847338e+01,9.398241455271e-01
623,9.341525109689e+02,9.453955555744e+01,1.005664038060e+00
624,9.665534641642e+02,9.430352037136e+01,1.003153214977e+00
625,9.681324666149e+02,1.029015086777e+02,1.094614271551e+00
626,9.928189497635e+02,1.086957359673e+02,1.156250334669e+00
627,9.855818591010e+02,1.015377760004e+02,1.080107572181e+00
628,9.793574231994e+02,1.055035605066e+02,1.122293584555e+00
629,9.471260458407e+02,8.522700139476e+01,9.066017908484e-01
630,8.858116454300e+02,8.161584607140e+01,8.681881445906e-01
631,9.146330165213e+02,8.145214693362e+01,8.664467958508e-01
632,8.944759633938e+02,9.179297002020e+01,9.764472484740e-01
633,8.796869817955e+02,8.425363910544e+01,8.962476544808e-01
634,9.178476436366e+02,8.845643093499e+01,9.409548310431e-01
635,9.027978144398e+02,8.598697145790e+01,9.146859685029e-01
636,8.924835059273e+02,8.451241776932e+01,8.990004111925e-01
637,8.551348552996e+02,7.837047565507e+01,8.336655334080e-01
638,9.276670940999e+02,9.239059898043e+01,9.828045234777e-01
639,8.908073670609e+02,8.848837881419e+01,9.412946764445e-01
640,8.969778731447e+02,8.491894754512e+01,9.033248696005e-01
641,8.740586009706e+02,9.089493770920e+01,9.668944343650e-01
642,8.548502983837e+02,8.150826373537e+01,8.670437380421e-01
643,9.117459973408e+02,8.236899390314e+01,8.761997507935e-01
644,8.546391052459e+02,7.112242029264e+01,7.565643816109e-01
645,9.912332859871e+02,1.029745220056e+02,1.095390950452e+00
646,9.756500760118e+02,1.001846218296e+02,1.065713401619e+00
647,9.641346091249e+02,1.031132119617e+02,1.096866264151e+00
648,9.910889031020e+02,9.469543633771e+01,1.007322219062e+00
649,9.614294646545e+02,9.430150036218e+01,1.003131727139e+00
650,9.198006909575e+02,8.394834541205e+01,8.930000943809e-01
651,9.366732156648e+02,8.370969651443e+01,8.904614679547e-01
652,9.777805925083e+02,1.006910839603e+02,1.071100889940e+00
653,9.772985352958e+02,1.049892824265e+02,1.116822954112e+00
654,9.945250865688e+02,1.063562971850e+02,1.131364566604e+00
655,9.898707809381e+02,1.044453016768e+02,1.111036361672e+00
656,9.528511351286e+02,9.971897442503e+01,1.060760079738e+00
657,9.146296724044e+02,9.203797347060e+01,9.790534714229e-01
658,9.355273830060e+02,9.069943844415e+01,9.648148119343e-01
659,9.766919427560e+02,1.053215217898e+02,1.120357148637e+00
660,9.865537295050e+02,1.055383549272e+02,1.122663710026e+00
661,9.813586653122e+02,1.041908790462e+02,1.108329942243e+00
662,9.679164713954e+02,1.086159319540e+02,1.155401419886e+00
663,9.826716549913e+02,9.574474684362e+01,1.018484254194e+00
664,9.097030214767e+02,8.992376242389e+01,9.565635622414e-01
665,9.496991707487e+02,9.655433932128e+01,1.027096290029e+00
666,9.734485095995e+02,9.799799461236e+01,1.042453165794e+00
667,9.880524927809e+02,1.070074918668e+02,1.138291646696e+00
668,9.881251438070e+02,1.005314599663e+02,1.069402890521e+00
669,9.670534250313e+02,9.452759988042e+01,1.005536859607e+00
670,9.704607338009e+02,9.925602801926e+01,1.055835489717e+00
671,9.318610879931e+02,8.970652660473e+01,9.542527173276e-01
672,9.414988146861e+02,9.436004017167e+01,1.003754444063e+00
673,9.732834729292e+02,9.521653933053e+01,1.012865449479e+00
674,9.852766356792e+02,1.046216175089e+02,1.112911920433e+00
675,9.848734634847e+02,1.074858118666e+02,1.143379773245e+00
676,9.574928304776e+02,9.926406134112e+01,1.055920944137e+00
677,9.596867230615e+02,1.035136199371e+02,1.101125601938e+00
678,8.586152411065e+02,7.714322258093e+01,8.206106351171e-01
679,8.801657338032e+02,8.118007536659e+01,8.635526359500e-01
680,9.107227215118e+02,8.071317707252e+01,8.585860077380e-01
681,8.819735353993e+02,9.012883498890e+01,9.587450206014e-01
682,9.373413881037e+02,9.052168745121e+01,9.629239866573e-01
683,8.633051571705e+02,8.412927744457e+01,8.949247579502e-01
684,9.365722893463e+02,8.951470149009e+01,9.522121786531e-01
685,9.371646497104e+02,8.886859226892e+01,9.453391951219e-01
686,7.891874186991e+02,7.208316528919e+01,7.667843015912e-01
687,9.068198108312e+02,9.012501018702e+01,9.587043342910e-01
688,9.349874647451e+02,9.299395796553e+01,9.892227515916e-01
689,8.441793501656e+02,7.990995426007e+01,8.500417291843e-01
690,9.062063369436e+02,9.378956718169e+01,9.976860405538e-01
691,9.170738645702e+02,8.635414135145e+01,9.185917363650e-01
692,8.962896986829e+02,8.120567756283e+01,8.638249791813e-01
693,9.417695177149e+02,7.864926575811e+01,8.366311617012e-01
694,9.569435836869e+02,1.000188878282e+02,1.063950407027e+00
695,9.596164422799e+02,9.857169552145e+01,1.048555906276e+00
696,9.824393981269e+02,1.051987202243e+02,1.119050847613e+00
697,9.691562111686e+02,9.226544832232e+01,9.814732339930e-01
698,9.738689318451e+02,9.574071673609e+01,1.018441383946e+00
699,8.995833114913e+02,8.191503046205e+01,8.713707170138e-01
700,8.738309391628e+02,7.780352148214e+01,8.276345612971e-01
701,9.671206725501e+02,9.951954200541e+01,1.058638618395e+00
702,9.815560932039e+02,1.055196694172e+02,1.122464943008e+00
703,9.907954327806e+02,1.059042830617e+02,1.126556268682e+00
704,9.595003252441e+02,1.016502065222e+02,1.081303551280e+00
705,9.815190163621e+02,1.022003251856e+02,1.087155435745e+00
706,9.054520212279e+02,9.112156899452e+01,9.693052235019e-01
707,9.198071610788e+02,8.972427043143e+01,9.544414671933e-01
708,9.728018688900e+02,1.053809126911e+02,1.120988919045e+00
709,9.924830327593e+02,1.066534423735e+02,1.134525447025e+00
710,9.894328707556e+02,1.046299907141e+02,1.113000990360e+00
711,9.835008877028e+02,1.108247470571e+02,1.178897679233e+00
712,9.867308866624e+02,9.434709125142e+01,1.003616699990e+00
713,9.503972877081e+02,9.399255723723e+01,9.998453462301e-01
714,7.785249493157e+02,7.933479821764e+01,8.439235097285e-01
715,9.745177605939e+02,9.791764905495e+01,1.041598490339e+00
716,9.824682733442e+02,1.060042158712e+02,1.127619303432e+00
717,9.935944415206e+02,1.013426578964e+02,1.078032004348e+00
718,9.806845025733e+02,9.537477691306e+01,1.014548700953e+00
719,9.804749463870e+02,1.011433350226e+02,1.075911708300e+00
720,9.470076266256e+02,9.096092776165e+01,9.675964032100e-01
721,8.557240109732e+02,8.636623490523e+01,9.187203814814e-01
722,9.683436645069e+02,9.507502520865e+01,1.011360093732e+00
723,9.713913404550e+02,1.032129839924e+02,1.097927588616e+00
724,9.711048779672e+02,1.055839582729e+02,1.123148815382e+00
725,9.698772653993e+02,1.004403174867e+02,1.068433362862e+00
726,9.889462783009e+02,1.068222445879e+02,1.136321079716e+00
727,9.165100198839e+02,8.224652432995e+01,8.748969813359e-01
728,8.705705153094e+02,8.027840496336e+01,8.539611216535e-01
729,9.097515193484e+02,8.130453339027e+01,8.648765575394e-01
730,8.392952860047e+02,8.547363449183e+01,9.092253491553e-01
731,8.898176020429e+02,8.481067771226e+01,9.021731498079e-01
732,8.979225056056e+02,8.627255259658e+01,9.177238364030e-01
733,9.100316486747e+02,8.680435849127e+01,9.233809188841e-01
734,8.297485835301e+02,7.844791033644e+01,8.344892444345e-01
735,8.450485249909e+02,7.671123349549e+01,8.160153534333e-01
736,9.182613935187e+02,9.137784112822e+01,9.720313170117e-01
737,8.980358415413e+02,8.939280764946e+01,9.509155335477e-01
738,8.351116692519e+02,7.893702283478e+01,8.396921761306e-01
739,8.738491942924e+02,9.039686943611e+01,9.615962356609e-01
740,8.245409661039e+02,7.751339933786e+01,8.245483884731e-01
741,8.849936423651e+02,7.980294709005e+01,8.489034409612e-01
742,9.222008198802e+02,7.711966774108e+01,8.203600706289e-01
743,9.515337753008e+02,9.834701639672e+01,1.046165883238e+00
744,9.649251714623e+02,9.913964024459e+01,1.054597415360e+00
745,9.723746634157e+02,1.042392986148e+02,1.108845005156e+00
746,9.802234563699e+02,9.420675681967e+01,1.002123893191e+00
747,9.318165801219e+02,9.127670482385e+01,9.709554800919e-01
748,9.204879815555e+02,8.366033358443e+01,8.899363700397e-01
749,9.004359773159e+02,8.116735416545e+01,8.634173142380e-01
750,9.819955028644e+02,1.017013458289e+02,1.081847545394e+00
751,9.629207923666e+02,1.032693164212e+02,1.098526824538e+00
752,9.731365436839e+02,1.039150077292e+02,1.105395362521e+00
753,9.789378267038e+02,1.028153424398e+02,1.093697678637e+00
754,9.699637872759e+02,1.019274926364e+02,1.084253180900e+00
755,9.504553028312e+02,9.521446079404e+01,1.012843339058e+00
756,8.273852356946e+02,8.057112029788e+01,8.570748795253e-01
757,9.553230703393e+02,1.026988092622e+02,1.092458057557e+00
758,9.839360733725e+02,1.051975206921e+02,1.119038087595e+00
759,9.862956237613e+02,1.045527577290e+02,1.112179424877e+00
760,9.846389682359e+02,1.108516922903e+02,1.179184309014e+00
761,9.757114868851e+02,9.362552109351e+01,9.959410011309e-01
762,9.410736254274e+02,9.272073686537e+01,9.863163635379e-01
763,9.467360631017e+02,9.624639874680e+01,1.023820573745e+00
764,9.767107167579e+02,9.847913122644e+01,1.047571254062e+00
765,9.857508868122e+02,1.067117870730e+02,1.135146088467e+00
766,9.772627399141e+02,9.940387861980e+01,1.057408249723e+00
767,9.859497387712e+02,9.668879720094e+01,1.028526585035e+00
768,9.761048135893e+02,1.003873983317e+02,1.067870435621e+00
769,9.335042329889e+02,8.997167941223e+01,9.570732789594e-01
770,8.581141438790e+02,8.660744118523e+01,9.212862120496e-01
771,9.713059155799e+02,9.442517569916e+01,1.004447322903e+00
772,9.807647023257e+02,1.044257618569e+02,1.110828506939e+00
773,9.841376317855e+02,1.069371940179e+02,1.137543853689e+00
774,9.720902888996e+02,1.008231045816e+02,1.072505258624e+00
775,9.644184909239e+02,1.039786870655e+02,1.106072751134e+00
776,9.065950244583e+02,8.076634503175e+01,8.591515816320e-01
777,8.952067958002e+02,8.247307098910e+01,8.773068702623e-01
778,9.091177245307e+02,8.066295976622e+01,8.580518213994e-01
779,9.258691329157e+02,9.520191642831e+01,1.012709898431e+00
780,9.566764050306e+02,9.245840214031e+01,9.835257792436e-01
781,8.969876332651e+02,8.636892477810e+01,9.187489949903e-01
782,8.782809219375e+02,8.354976173545e+01,8.887601625625e-01
783,8.880885116444e+02,8.412111664536e+01,8.948379474905e-01
784,8.273924677193e+02,7.589018897067e+01,8.072814965054e-01
785,9.400486549405e+02,9.370348382386e+01,9.967703292757e-01
786,8.873977547377e+02,8.846971962713e+01,9.410961894377e-01
787,9.544127114283e+02,9.024311579275e+01,9.599606820671e-01
788,8.771967011472e+02,9.168495770383e+01,9.752982680118e-01
789,8.998565227592e+02,8.500992402583e+01,9.042926314482e-01
790,8.652245313795e+02,7.808145605317e+01,8.305910888730e-01
791,8.856360057990e+02,7.450102388907e+01,7.925042600644e-01
792,9.545241405747e+02,9.958210663040e+01,1.059304149273e+00
793,9.814993941420e+02,1.010464127290e+02,1.074880697898e+00
794,9.713608705963e+02,1.044793855165e+02,1.111398928343e+00
795,9.744228501725e+02,9.333859754655e+01,9.928888533696e-01
796,9.872998819159e+02,9.775133835523e+01,1.039829361122e+00
797,9.423658298039e+02,8.595210464420e+01,9.143150729507e-01
798,9.198438650900e+02,8.329851163964e+01,8.860874909550e-01
799,9.618059062700e+02,9.943027791775e+01,1.057689072120e+00
800,9.783901838438e+02,1.052991527303e+02,1.120119197881e+00
801,9.875988584511e+02,1.055635927704e+02,1.122932177454e+00
802,9.836090150753e+02,1.039031163893e+02,1.105268868453e+00
803,9.834704791457e+02,1.031754754702e+02,1.097528591903e+00
804,9.182607139323e+02,9.219405342679e+01,9.807137711575e-01
805,8.901193900700e+02,8.611614045524e+01,9.160600030505e-01
806,9.692559713852e+02,1.039568522140e+02,1.105840483013e+00
807,9.771464543085e+02,1.047205731782e+02,1.113964560859e+00
808,9.879167851975e+02,1.049358967517e+02,1.116255064269e+00
809,9.868971383875e+02,1.110245987508e+02,1.181023600602e+00
810,9.810320071676e+02,9.443280077802e+01,1.004528434640e+00
811,9.023707158662e+02,8.878451625111e+01,9.444448369131e-01
812,9.348719201415e+02,9.522605466063e+01,1.012966668754e+00
813,9.548160379596e+02,9.583798928352e+01,1.019476120171e+00
814,9.911824964283e+02,1.067433055849e+02,1.135481366475e+00
815,9.925750497657e+02,1.016805933544e+02,1.081626791052e+00
816,9.694326382590e+02,9.439147861449e+01,1.004088870338e+00
817,9.468360439446e+02,9.763576096824e+01,1.038599907260e+00
818,9.242121034073e+02,8.845254928644e+01,9.409135400266e-01
819,9.428391454296e+02,9.508647923496e+01,1.011481935878e+00
820,9.747201515455e+02,9.530384087119e+01,1.013794119171e+00
821,9.708138505412e+02,1.033090602594e+02,1.098949599414e+00
822,9.789930842065e+02,1.064049093911e+02,1.131881678697e+00
823,9.434006232806e+02,9.717998246329e+01,1.033751565748e+00
824,9.549834376849e+02,1.037763068639e+02,1.103919932777e+00
825,8.998359130603e+02,8.067521051952e+01,8.581821387249e-01
826,9.061123402559e+02,8.377293604108e+01,8.911341780955e-01
827,8.654716850737e+02,7.631643624021e+01,8.118156996522e-01
828,8.717858932113e+02,8.893992723883e+01,9.460980204990e-01
829,9.600613639759e+02,9.249669118760e+01,9.839330787881e-01
830,9.341362996577e+02,8.998808384919e+01,9.572477810736e-01
831,9.420644912703e+02,9.018203819850e+01,9.593109694710e-01
832,8.961009465013e+02,8.516008700452e+01,9.058899893649e-01
833,8.795452923804e+02,7.968933626654e+01,8.476949064079e-01
834,7.105180565988e+02,7.112231472686e+01,7.565632586555e-01
835,8.308667831204e+02,8.258627467894e+01,8.785110739333e-01
836,9.173925022026e+02,8.741473353337e+01,9.298737802684e-01
837,8.400636322600e+02,8.732273754749e+01,9.288951734398e-01
838,8.795249232579e+02,8.239935091535e+01,8.765226733554e-01
839,8.694487115331e+02,7.860829921044e+01,8.361953802603e-01
840,8.737286665374e+02,7.300247143233e+01,7.765634159807e-01
841,9.690551020932e+02,1.002452974602e+02,1.066358838328e+00
842,9.603180908849e+02,9.867121975239e+01,1.049614594773e+00
843,9.567641455111e+02,1.023707180547e+02,1.088967989017e+00
844,9.755035038301e+02,9.377526351772e+01,9.975338854016e-01
845,9.688648077009e+02,9.499753795808e+01,1.010535823501e+00
846,9.016903929173e+02,8.216545693966e+01,8.740346273869e-01
847,9.252928324970e+02,8.261096674764e+01,8.787737356877e-01
848,9.318036962499e+02,9.543957572273e+01,1.015237997959e+00
849,9.844320747215e+02,1.057650731526e+02,1.125075423987e+00
850,9.816024814186e+02,1.050713677073e+02,1.117696135866e+00
851,9.800634396719e+02,1.033042719550e+02,1.098898663851e+00
852,9.733325963538e+02,1.022411349703e+02,1.087589549620e+00
853,9.280841883743e+02,9.287280170537e+01,9.879339524947e-01
854,9.183035405479e+02,8.880104926128e+01,9.446207067240e-01
855,9.638531502492e+02,1.046510218236e+02,1.113224708680e+00
856,9.842072031691e+02,1.053992387375e+02,1.121183862270e+00
857,9.900884704473e+02,1.050187434048e+02,1.117136345117e+00
858,9.857463972675e+02,1.101947674601e+02,1.172196274496e+00
859,9.504378240085e+02,9.132450124336e+01,9.714639142597e-01
860,8.742146609717e+02,8.650105015037e+01,9.201544779611e-01
861,8.964476955125e+02,9.106319959343e+01,9.686843192968e-01
862,9.763897317039e+02,9.837546326735e+01,1.046468486678e+00
863,9.912644633450e+02,1.071224543440e+02,1.139514559459e+00
864,9.910380662822e+02,1.004638722819e+02,1.068683926875e+00
865,9.826109231300e+02,9.611418703962e+01,1.022414172387e+00
866,9.868589013637e+02,1.015712225071e+02,1.080463359224e+00
867,8.147777517752e+02,7.766543147708e+01,8.261656295755e-01
868,8.742510817056e+02,8.823492323947e+01,9.385985440664e-01
869,9.332392351985e+02,9.156261315256e+01,9.739968284743e-01
870,9.892597033247e+02,1.054553522589e+02,1.121780769567e+00
